raw_hand_torque,transducer_byte,sil_command,speed,lean_angle,lean_rate,hand_angle,fork_angle,fork_rate,lean_torque,hand_torque,command_fork,command_hand
-0.39,810,,0.00000,-0.00307,0.01707,-0.24610,-0.24453,0.07672,0.00000,-0.39502,0.23750,0.01226
0.66,800,,0.00000,-0.00289,0.01019,-0.24456,-0.24376,0.07668,0.00000,-0.23117,0.28153,0.03207
0.56,801,,0.00000,-0.00278,0.01245,-0.24379,-0.24299,0.07672,0.00000,-0.00085,-0.24600,-0.02070
-0.08,807,,0.00000,-0.00264,0.01515,-0.24303,-0.24223,0.07668,0.00000,0.20903,-0.24591,-0.02066
-0.18,808,,0.00000,-0.00248,0.01219,-0.24303,-0.24146,0.07672,0.00000,0.25399,-0.41739,-0.09321
0.13,805,,0.00000,-0.00235,0.00926,-0.24303,-0.24146,0.00000,0.00000,0.18308,-0.28991,-0.04046
0.24,804,,0.00000,-0.00225,0.01051,-0.24379,-0.24146,0.00000,0.00000,0.12626,-0.46131,-0.11297
0.13,805,,0.00000,-0.00214,0.00935,-0.24610,-0.24146,0.00000,0.00000,0.11912,-0.84797,-0.27775
0.24,804,,0.00000,-0.00204,-0.01186,-0.24840,-0.24146,0.00000,0.00000,0.13441,-0.97985,-0.33709
0.13,805,,0.00000,-0.00215,-0.01703,-0.25070,-0.24146,0.00000,0.00000,0.15484,-1.11168,-0.39641
-0.08,807,,0.00000,-0.00231,-0.02040,-0.25377,-0.24376,-0.23012,0.00000,0.15048,-0.90069,-0.31070
-0.29,809,,0.00000,-0.00251,-0.01539,-0.25607,-0.24529,-0.15340,0.00000,0.08714,-0.94468,-0.33049
-0.39,810,,0.00000,-0.00266,0.00133,-0.25837,-0.24529,0.00000,0.00000,-0.03339,-1.33140,-0.49529
-0.29,809,,0.00000,-0.00263,-0.01679,-0.25990,-0.24606,-0.07668,0.00000,-0.16640,-1.12051,-0.40961
-0.29,809,,0.00000,-0.00279,-0.02388,-0.26144,-0.24606,0.00000,0.00000,-0.26154,-1.33580,-0.50188
0.03,806,,0.00000,-0.00302,-0.01397,-0.26297,-0.24606,0.00000,0.00000,-0.28685,-1.42369,-0.54143
-0.29,809,,0.00000,-0.00315,-0.01671,-0.26450,-0.24606,0.00000,0.00000,-0.25510,-1.51159,-0.58098
-0.29,809,,0.00000,-0.00331,-0.00014,-0.26527,-0.24606,0.00000,0.00000,-0.22977,-1.42809,-0.54803
-0.50,811,,0.00000,-0.00330,0.01223,-0.26604,-0.24606,0.00000,0.00000,-0.24958,-1.47203,-0.56780
-0.29,809,,0.00000,-0.00316,0.00320,-0.26604,-0.24606,0.00000,0.00000,-0.29694,-1.34459,-0.51507
-0.18,808,,0.00000,-0.00312,0.00443,-0.26604,-0.24606,0.00000,0.00000,-0.32151,-1.34459,-0.51507
0.66,800,,0.00000,-0.00307,0.01681,-0.26604,-0.24606,0.00000,0.00000,-0.24444,-1.34459,-0.51507
-0.08,807,,0.00216,-0.00289,0.01101,-0.26604,-0.24606,0.00000,0.00000,-0.07489,-1.34459,-0.51507
-1.03,816,,0.00216,-0.00277,0.01457,-0.26757,-0.24683,-0.07672,0.00000,-0.01990,-1.51593,-0.58755
-0.39,810,,0.00216,-0.00261,0.01534,-0.26834,-0.24759,-0.07668,0.00000,-0.16255,-1.38858,-0.53486
-0.18,808,,0.00216,-0.00245,0.00915,-0.26987,-0.24759,0.00000,0.00000,-0.31264,-1.73131,-0.67986
-0.08,807,,0.00216,-0.00235,0.01354,-0.27141,-0.24759,0.00000,0.00000,-0.34684,-1.81920,-0.71941
-0.39,810,,0.00216,-0.00221,0.00602,-0.27217,-0.24759,0.00000,0.00000,-0.31684,-1.73571,-0.68645
-0.39,810,,0.00000,-0.00214,0.00060,-0.27371,-0.24759,0.00000,0.00000,-0.30410,-1.95104,-0.77874
-2.09,826,,0.00000,-0.00213,-0.00253,-0.27371,-0.24759,0.00000,0.00000,-0.43744,-1.69615,-0.67327
-0.39,810,,0.00000,-0.00215,-0.00452,-0.27447,-0.24759,0.00000,0.00000,-0.70921,-1.86754,-0.74578
-0.50,811,,0.00000,-0.00218,-0.01102,-0.27447,-0.24759,0.00000,0.00000,-0.85782,-1.74010,-0.69305
-0.08,807,,0.00000,-0.00229,-0.01263,-0.27447,-0.24759,0.00000,0.00000,-0.78711,-1.74010,-0.69305
-1.45,820,,0.00000,-0.00241,-0.01695,-0.27447,-0.24759,0.00000,0.00000,-0.68773,-1.74010,-0.69305
0.13,805,,0.00000,-0.00257,-0.01409,-0.27447,-0.24759,0.00000,0.00000,-0.65326,-1.74010,-0.69305
0.45,802,,0.00216,-0.00270,-0.01236,-0.27447,-0.24759,0.00000,0.00000,-0.51224,-1.74010,-0.69305
0.24,804,,0.00216,-0.00281,-0.01302,-0.27447,-0.24759,0.00000,0.00000,-0.22977,-1.74010,-0.69305
0.56,801,,0.00216,-0.00293,-0.01132,-0.27447,-0.24759,0.00000,0.00000,0.04914,-1.74010,-0.69305
-0.18,808,,0.00216,-0.00304,-0.00815,-0.27447,-0.24759,0.00000,0.00000,0.22993,-1.74010,-0.69305
0.13,805,,0.00216,-0.00311,-0.00605,-0.27447,-0.24759,0.00000,0.00000,0.26437,-1.74010,-0.69305
0.13,805,,0.00216,-0.00316,-0.00237,-0.27447,-0.24759,0.00000,0.00000,0.22198,-1.74010,-0.69305
0.35,803,,0.00216,-0.00317,0.00121,-0.27447,-0.24759,0.00000,0.00000,0.19497,-1.74010,-0.69305
0.35,803,,0.00216,-0.00315,0.00298,-0.27371,-0.24759,0.00000,0.00000,0.21012,-1.56871,-0.62054
0.13,805,,0.00216,-0.00311,0.00157,-0.27294,-0.24759,0.00000,0.00000,0.23860,-1.52477,-0.60076
0.24,804,,0.00216,-0.00308,0.00611,-0.27141,-0.24759,0.00000,0.00000,0.24349,-1.30943,-0.50847
-0.18,808,,0.00216,-0.00301,0.00744,-0.27064,-0.24759,0.00000,0.00000,0.20879,-1.39293,-0.54143
0.13,805,,0.00216,-0.00293,0.01089,-0.26987,-0.24759,0.00000,0.00000,0.13859,-1.34899,-0.52166
-0.61,812,,0.00216,-0.00281,0.00513,-0.26910,-0.24759,0.00000,0.00000,0.03701,-1.30504,-0.50188
0.03,806,,0.00216,-0.00275,0.00334,-0.26910,-0.24759,0.00000,0.00000,-0.08577,-1.43248,-0.55462
0.03,806,,0.00216,-0.00271,0.00138,-0.26910,-0.24759,0.00000,0.00000,-0.14852,-1.43248,-0.55462
0.03,806,,0.00216,-0.00268,0.00145,-0.26910,-0.24759,0.00000,0.00000,-0.12676,-1.43248,-0.55462
-3.36,838,,0.00000,-0.00266,-0.00013,-0.26910,-0.24759,0.00000,0.00000,-0.30422,-1.43248,-0.55462
-0.08,807,,0.00000,-0.00265,-0.00189,-0.26910,-0.24759,0.00000,0.00000,-0.75141,-1.43248,-0.55462
-0.18,808,,0.00000,-0.00266,-0.00487,-0.26910,-0.24759,0.00000,0.00000,-0.98244,-1.43248,-0.55462
0.13,805,,0.00000,-0.00270,-0.00556,-0.26910,-0.24759,0.00000,0.00000,-0.83367,-1.43248,-0.55462
0.35,803,,0.00000,-0.00275,-0.00470,-0.26910,-0.24759,0.00000,0.00000,-0.51833,-1.43248,-0.55462
0.24,804,,0.00000,-0.00279,-0.00532,-0.26910,-0.24759,0.00000,0.00000,-0.17652,-1.43248,-0.55462
0.35,803,,0.00216,-0.00283,-0.00575,-0.26910,-0.24759,0.00000,0.00000,0.09112,-1.43248,-0.55462
0.35,803,,0.00216,-0.00288,-0.00329,-0.26910,-0.24759,0.00000,0.00000,0.26306,-1.43248,-0.55462
0.66,800,,0.00216,-0.00290,-0.00485,-0.26910,-0.24759,0.00000,0.00000,0.37763,-1.43248,-0.55462
0.77,799,,0.00216,-0.00294,-0.00153,-0.26910,-0.24759,0.00000,0.00000,0.48754,-1.43248,-0.55462
0.87,798,,0.00216,-0.00295,0.00216,-0.26910,-0.24759,0.00000,0.00000,0.60865,-1.43248,-0.55462
0.77,799,,0.00216,-0.00292,0.00432,-0.26910,-0.24759,0.00000,0.00000,0.71598,-1.43248,-0.55462
0.98,797,,0.00000,-0.00286,0.00405,-0.26910,-0.24759,0.00000,0.00000,0.79579,-1.43248,-0.55462
0.87,798,,0.00000,-0.00281,-0.00171,-0.26910,-0.24759,0.00000,0.00000,0.85697,-1.43248,-0.55462
1.19,795,,0.00000,-0.00282,0.00256,-0.26910,-0.24683,0.07668,0.00000,0.91535,-1.60383,-0.62711
0.98,797,,0.00000,-0.00279,0.00150,-0.26834,-0.24683,0.00000,0.00000,0.97822,-1.30505,-0.50188
0.98,797,,0.00000,-0.00276,-0.00234,-0.26834,-0.24683,0.00000,0.00000,1.01885,-1.43247,-0.55461
1.09,796,,0.00000,-0.00278,0.00044,-0.26757,-0.24683,0.00000,0.00000,1.03220,-1.26108,-0.48210
0.87,798,,0.00000,-0.00276,-0.00042,-0.26757,-0.24683,0.00000,0.00000,1.03069,-1.38852,-0.53484
0.77,799,,0.00000,-0.00276,-0.00331,-0.26757,-0.24683,0.00000,0.00000,0.99492,-1.38852,-0.53484
0.45,802,,0.00216,-0.00278,-0.00100,-0.26757,-0.24683,0.00000,0.00000,0.90473,-1.38852,-0.53484
0.13,805,,0.00216,-0.00278,-0.00618,-0.26757,-0.24683,0.00000,0.00000,0.74509,-1.38852,-0.53484
0.24,804,,0.00216,-0.00284,-0.00265,-0.26757,-0.24683,0.00000,0.00000,0.54280,-1.38852,-0.53484
0.13,805,,0.00216,-0.00285,-0.00429,-0.26757,-0.24683,0.00000,0.00000,0.36322,-1.38852,-0.53484
-0.50,811,,0.00216,-0.00289,-0.00715,-0.26757,-0.24683,0.00000,0.00000,0.19154,-1.38852,-0.53484
0.13,805,,0.00216,-0.00295,-0.00640,-0.26757,-0.24683,0.00000,0.00000,0.01952,-1.38852,-0.53484
0.13,805,,0.00000,-0.00300,-0.00295,-0.26757,-0.24683,0.00000,0.00000,-0.06344,-1.38852,-0.53484
0.03,806,,0.00000,-0.00302,-0.00264,-0.26757,-0.24683,0.00000,0.00000,-0.05158,-1.38852,-0.53484
0.03,806,,0.00000,-0.00304,-0.00158,-0.26757,-0.24683,0.00000,0.00000,-0.01804,-1.38852,-0.53484
-0.08,807,,0.00000,-0.00304,-0.00162,-0.26757,-0.24683,0.00000,0.00000,0.00112,-1.38852,-0.53484
-0.08,807,,0.00000,-0.00305,-0.00119,-0.26757,-0.24683,0.00000,0.00000,-0.00508,-1.38852,-0.53484
-0.08,807,,0.00000,-0.00305,0.00399,-0.26757,-0.24683,0.00000,0.00000,-0.02721,-1.38852,-0.53484
-0.18,808,,0.00000,-0.00300,0.00124,-0.26757,-0.24683,0.00000,0.00000,-0.05707,-1.38852,-0.53484
0.03,806,,0.00000,-0.00298,-0.00060,-0.26757,-0.24683,0.00000,0.00000,-0.08208,-1.38852,-0.53484
0.24,804,,0.00216,-0.00298,-0.00005,-0.26757,-0.24683,0.00000,0.00000,-0.06266,-1.38852,-0.53484
0.03,806,,0.00216,-0.00297,0.00226,-0.26757,-0.24683,0.00000,0.00000,-0.00162,-1.38852,-0.53484
0.13,805,,0.00216,-0.00294,-0.00004,-0.26757,-0.24683,0.00000,0.00000,0.05300,-1.38852,-0.53484
0.03,806,,0.00216,-0.00293,-0.00169,-0.26757,-0.24683,0.00000,0.00000,0.08310,-1.38852,-0.53484
-0.08,807,,0.00216,-0.00293,-0.00267,-0.26757,-0.24683,0.00000,0.00000,0.08069,-1.38852,-0.53484
0.13,805,,0.00216,-0.00295,-0.00059,-0.26757,-0.24683,0.00000,0.00000,0.05838,-1.38852,-0.53484
-0.71,813,,0.00216,-0.00295,-0.00353,-0.26757,-0.24683,0.00000,0.00000,-0.00179,-1.38852,-0.53484
-0.08,807,,0.00000,-0.00297,-0.00392,-0.26757,-0.24683,0.00000,0.00000,-0.11841,-1.38852,-0.53484
0.03,806,,0.00000,-0.00300,-0.00185,-0.26757,-0.24683,0.00000,0.00000,-0.19120,-1.38852,-0.53484
0.13,805,,0.00000,-0.00301,-0.00043,-0.26757,-0.24683,0.00000,0.00000,-0.16207,-1.38852,-0.53484
0.24,804,,0.00000,-0.00301,-0.00232,-0.26757,-0.24683,0.00000,0.00000,-0.07020,-1.38852,-0.53484
0.35,803,,0.00000,-0.00302,-0.00188,-0.26757,-0.24683,0.00000,0.00000,0.05131,-1.38852,-0.53484
0.77,799,,0.00000,-0.00303,-0.00109,-0.26757,-0.24683,0.00000,0.00000,0.20220,-1.38852,-0.53484
1.61,791,,0.00000,-0.00303,-0.00332,-0.26757,-0.24683,0.00000,0.00000,0.44576,-1.38852,-0.53484
3.62,772,,0.00000,-0.00305,0.00126,-0.26757,-0.24683,0.00000,0.00000,0.94001,-1.38852,-0.53484
8.38,727,,0.00000,-0.00303,0.00040,-0.26834,-0.24683,0.00000,0.00000,2.05343,-1.55991,-0.60735
16.73,648,,0.00000,-0.00302,0.00127,-0.26987,-0.24683,0.00000,0.00000,4.46292,-1.77524,-0.69963
23.40,585,,0.00000,-0.00300,-0.00242,-0.27217,-0.24683,0.00000,0.00000,8.65449,-2.03452,-0.81169
29.21,530,,0.00000,-0.00301,-0.00991,-0.27447,-0.24683,0.00000,0.00000,14.30516,-2.16636,-0.87102
35.77,468,,0.00000,-0.00310,-0.00659,-0.27601,-0.24683,0.00000,0.00000,20.70958,-2.12681,-0.85783
38.94,438,,0.00000,-0.00315,-0.00754,-0.27754,-0.24683,0.00000,0.00000,27.18777,-2.21470,-0.89739
40.95,419,,0.00000,-0.00322,-0.01106,-0.27908,-0.24683,0.00000,0.00000,32.95412,-2.30259,-0.93694
41.05,418,,0.00000,-0.00332,-0.01520,-0.27908,-0.24683,0.00000,0.00000,37.36288,-2.04770,-0.83147
40.31,425,,0.00000,-0.00346,-0.01277,-0.27984,-0.24683,0.00000,0.00000,40.12149,-2.21909,-0.90397
38.41,443,,0.00000,-0.00357,-0.01359,-0.27984,-0.24683,0.00000,0.00000,41.23349,-2.09165,-0.85124
35.98,466,,0.00000,-0.00370,-0.00064,-0.28061,-0.24683,0.00000,0.00000,40.89499,-2.26304,-0.92375
32.28,501,,0.00000,-0.00369,-0.00597,-0.28061,-0.24759,-0.07668,0.00000,39.34294,-1.96426,-0.79853
27.94,542,,0.00000,-0.00374,-0.00151,-0.28138,-0.24759,0.00000,0.00000,36.75298,-2.26305,-0.92376
23.82,581,,0.00000,-0.00374,0.00454,-0.28138,-0.24836,-0.07672,0.00000,33.32075,-1.96417,-0.79849
20.01,617,,0.00000,-0.00368,0.00023,-0.28138,-0.24836,0.00000,0.00000,29.36139,-2.09165,-0.85124
15.89,656,,0.00216,-0.00367,0.00611,-0.28138,-0.24836,0.00000,0.00000,25.18290,-2.09165,-0.85124
13.24,681,,0.00216,-0.00360,0.00552,-0.28138,-0.24836,0.00000,0.00000,21.05000,-2.09165,-0.85124
10.28,709,,0.00216,-0.00353,0.00321,-0.28138,-0.24836,0.00000,0.00000,17.21657,-2.09165,-0.85124
7.96,731,,0.00216,-0.00348,0.00697,-0.28138,-0.24836,0.00000,0.00000,13.80647,-2.09165,-0.85124
5.95,750,,0.00216,-0.00340,0.00771,-0.28138,-0.24836,0.00000,0.00000,10.84220,-2.09165,-0.85124
4.36,765,,0.00216,-0.00331,0.00511,-0.28061,-0.24836,0.00000,0.00000,8.32686,-1.92026,-0.77873
3.09,777,,0.00216,-0.00325,0.00601,-0.27908,-0.24836,0.00000,0.00000,6.24045,-1.70494,-0.68645
2.46,783,,0.00000,-0.00318,0.00598,-0.27754,-0.24836,0.00000,0.00000,4.57311,-1.61704,-0.64690
1.83,789,,0.00000,-0.00311,0.00470,-0.27677,-0.24836,0.00000,0.00000,3.31468,-1.70054,-0.67986
1.83,789,,0.00000,-0.00305,0.00274,-0.27524,-0.24836,0.00000,0.00000,2.43621,-1.48520,-0.58757
2.46,783,,0.00000,-0.00301,0.00039,-0.27524,-0.24836,0.00000,0.00000,1.95162,-1.74009,-0.69304
4.26,766,,0.00000,-0.00300,0.00137,-0.27524,-0.24836,0.00000,0.00000,1.96721,-1.74009,-0.69304
7.75,733,,0.00000,-0.00298,-0.00478,-0.27524,-0.24836,0.00000,0.00000,2.70574,-1.74009,-0.69304
16.95,646,,0.00000,-0.00302,-0.00714,-0.27524,-0.24836,0.00000,0.00000,4.75593,-1.74009,-0.69304
28.15,540,,0.00000,-0.00308,-0.00843,-0.27524,-0.24913,-0.07668,0.00000,9.02682,-1.56875,-0.62055
37.46,452,,0.00000,-0.00315,-0.00802,-0.27524,-0.24913,0.00000,0.00000,15.82227,-1.69615,-0.67327
40.95,419,,0.00000,-0.00322,-0.00094,-0.27831,-0.24913,0.00000,0.00000,24.07300,-2.38170,-0.96331
43.49,395,,0.00000,-0.00322,0.00125,-0.27984,-0.24913,0.00000,0.00000,31.96782,-2.21470,-0.89739
44.01,390,,0.00000,-0.00320,0.00440,-0.28214,-0.24913,0.00000,0.00000,38.19891,-2.47399,-1.00945
42.53,404,,0.00000,-0.00314,0.00210,-0.28291,-0.24913,0.00000,0.00000,42.20457,-2.26305,-0.92376
40.10,427,,0.00000,-0.00311,0.00898,-0.28368,-0.24913,0.00000,0.00000,43.88268,-2.30699,-0.94353
37.25,454,,0.00000,-0.00301,0.00825,-0.28368,-0.24913,0.00000,0.00000,43.52666,-2.17955,-0.89080
33.33,491,,-0.00216,-0.00292,0.00999,-0.28368,-0.24913,0.00000,0.00000,41.61392,-2.17955,-0.89080
29.21,530,,-0.00216,-0.00281,0.00418,-0.28368,-0.24990,-0.07672,0.00000,38.57613,-2.00811,-0.81827
24.77,572,,-0.00216,-0.00276,0.00025,-0.28368,-0.24990,0.00000,0.00000,34.77380,-2.13559,-0.87102
20.43,613,,-0.00216,-0.00275,0.00166,-0.28368,-0.25066,-0.07668,0.00000,30.51210,-1.96426,-0.79853
16.42,651,,-0.00216,-0.00272,-0.00013,-0.28291,-0.25066,0.00000,0.00000,26.05523,-1.92027,-0.77874
12.61,687,,-0.00216,-0.00271,-0.00574,-0.28214,-0.25066,0.00000,0.00000,21.62910,-1.87633,-0.75896
9.86,713,,0.00000,-0.00276,-0.00596,-0.28138,-0.25066,0.00000,0.00000,17.43991,-1.83238,-0.73919
6.58,744,,0.00000,-0.00281,-0.01147,-0.28138,-0.25066,0.00000,0.00000,13.63012,-1.95983,-0.79192
5.84,751,,0.00000,-0.00291,-0.01262,-0.28061,-0.25066,0.00000,0.00000,10.32733,-1.78844,-0.71941
4.47,764,,0.00000,-0.00303,-0.01850,-0.27984,-0.25066,0.00000,0.00000,7.71132,-1.74449,-0.69964
3.09,777,,0.00000,-0.00321,-0.01500,-0.27908,-0.25066,0.00000,0.00000,5.75657,-1.70055,-0.67986
1.83,789,,0.00000,-0.00334,-0.00935,-0.27831,-0.25066,0.00000,0.00000,4.23848,-1.65660,-0.66009
1.40,793,,0.00216,-0.00343,-0.01244,-0.27754,-0.25066,0.00000,0.00000,3.01783,-1.61266,-0.64031
1.30,794,,0.00216,-0.00354,-0.01378,-0.27754,-0.25066,0.00000,0.00000,2.09954,-1.74010,-0.69305
1.09,796,,0.00000,-0.00367,-0.00958,-0.27677,-0.25066,0.00000,0.00000,1.49677,-1.56871,-0.62054
2.25,785,,0.00000,-0.00375,-0.00139,-0.27677,-0.25066,0.00000,0.00000,1.22970,-1.69615,-0.67327
5.21,757,,0.00000,-0.00375,-0.00492,-0.27677,-0.25066,0.00000,0.00000,1.51561,-1.69615,-0.67327
18.95,627,,-0.00216,-0.00379,0.00171,-0.27677,-0.25066,0.00000,0.00000,3.35772,-1.69615,-0.67327
32.17,502,,-0.00216,-0.00376,0.00274,-0.27677,-0.25066,0.00000,0.00000,8.29087,-1.69615,-0.67327
33.33,491,,-0.00216,-0.00372,0.00623,-0.27677,-0.25066,0.00000,0.00000,15.95769,-1.69615,-0.67327
38.20,445,,0.00000,-0.00365,0.00387,-0.27677,-0.25066,0.00000,0.00000,24.06085,-1.69615,-0.67327
39.78,430,,0.00000,-0.00360,0.00921,-0.27677,-0.24990,0.07667,0.00000,30.99935,-1.86748,-0.74575
40.21,426,,0.00000,-0.00349,0.01248,-0.27677,-0.24913,0.07672,0.00000,36.15551,-1.91153,-0.76557
38.62,441,,0.00000,-0.00336,0.01318,-0.27524,-0.24913,0.00000,0.00000,39.24173,-1.44127,-0.56780
36.19,464,,0.00000,-0.00321,0.02177,-0.27217,-0.24913,0.00000,0.00000,40.29128,-1.01055,-0.38321
32.70,497,,0.00000,-0.00299,0.01164,-0.26834,-0.24913,0.00000,0.00000,39.54644,-0.66351,-0.23165
29.32,529,,-0.00216,-0.00286,0.00447,-0.26450,-0.24913,0.00000,0.00000,37.39883,-0.44371,-0.13274
25.93,561,,-0.00216,-0.00281,0.00048,-0.26144,-0.24913,0.00000,0.00000,34.33155,-0.39537,-0.10637
22.76,591,,-0.00216,-0.00279,-0.00796,-0.25837,-0.24913,0.00000,0.00000,30.81357,-0.21955,-0.02725
19.38,623,,-0.00216,-0.00286,-0.00807,-0.25607,-0.24913,0.00000,0.00000,27.17435,-0.21520,-0.02068
16.42,651,,-0.00216,-0.00293,-0.01092,-0.25453,-0.24759,0.15340,0.00000,23.59687,-0.59752,-0.17888
13.14,682,,-0.00216,-0.00303,-0.00560,-0.25300,-0.24683,0.07668,0.00000,20.16141,-0.42608,-0.10635
10.81,704,,0.00000,-0.00308,-0.00982,-0.25146,-0.24683,0.00000,0.00000,16.91271,-0.21076,-0.01407
8.91,722,,0.00000,-0.00316,-0.00974,-0.25070,-0.24606,0.07672,0.00000,13.95436,-0.46573,-0.11958
7.22,738,,0.00000,-0.00325,-0.01988,-0.25070,-0.24606,0.00000,0.00000,11.38629,-0.46569,-0.11956
5.84,751,,0.00000,-0.00344,-0.02583,-0.25070,-0.24606,0.00000,0.00000,9.22292,-0.46569,-0.11956
4.47,764,,0.00000,-0.00368,-0.02514,-0.25070,-0.24606,0.00000,0.00000,7.41805,-0.46569,-0.11956
3.83,770,,0.00000,-0.00392,-0.01686,-0.25070,-0.24606,0.00000,0.00000,5.92720,-0.46569,-0.11956
3.31,775,,0.00000,-0.00408,-0.01435,-0.25070,-0.24606,0.00000,0.00000,4.75427,-0.46569,-0.11956
3.09,777,,0.00000,-0.00421,-0.00829,-0.25070,-0.24606,0.00000,0.00000,3.90068,-0.46569,-0.11956
3.94,769,,0.00000,-0.00427,0.00618,-0.25070,-0.24606,0.00000,0.00000,3.40210,-0.46569,-0.11956
7.22,738,,0.00000,-0.00420,0.00697,-0.25300,-0.24606,0.00000,0.00000,3.50555,-0.97981,-0.33707
22.02,598,,0.00000,-0.00411,0.00835,-0.25683,-0.24606,0.00000,0.00000,5.32740,-1.45446,-0.54143
35.13,474,,0.00000,-0.00402,0.01331,-0.26067,-0.24606,0.00000,0.00000,10.46962,-1.67418,-0.64031
40.84,420,,0.00000,-0.00387,0.00835,-0.26527,-0.24606,0.00000,0.00000,18.74752,-2.06537,-0.81173
45.60,375,,0.00000,-0.00378,0.01974,-0.26834,-0.24606,0.00000,0.00000,28.06195,-1.98620,-0.78533
47.82,354,,0.00216,-0.00357,0.03051,-0.26987,-0.24606,0.00000,0.00000,36.46787,-1.81922,-0.71942
47.93,353,,0.00216,-0.00325,0.03078,-0.27141,-0.24606,0.00000,0.00000,42.85831,-1.90709,-0.75896
46.97,362,,0.00216,-0.00294,0.02249,-0.27141,-0.24606,0.00000,0.00000,46.79233,-1.65221,-0.65349
44.12,389,,0.00216,-0.00270,0.02499,-0.27141,-0.24606,0.00000,0.00000,48.33704,-1.65221,-0.65349
41.05,418,,0.00000,-0.00244,0.01610,-0.27141,-0.24683,-0.07672,0.00000,47.82246,-1.48077,-0.58096
36.61,460,,0.00000,-0.00227,0.01056,-0.27141,-0.24759,-0.07668,0.00000,45.69083,-1.43692,-0.56123
33.55,489,,0.00000,-0.00216,0.00734,-0.27141,-0.24836,-0.07673,0.00000,42.45405,-1.39287,-0.54141
28.58,536,,-0.00216,-0.00208,0.00099,-0.26987,-0.24836,0.00000,0.00000,38.58595,-1.17761,-0.44915
24.14,578,,-0.00216,-0.00206,-0.00182,-0.26910,-0.24913,-0.07668,0.00000,34.32410,-1.08975,-0.40961
19.80,619,,-0.00216,-0.00208,-0.00521,-0.26910,-0.24913,0.00000,0.00000,29.82287,-1.34459,-0.51507
16.21,653,,0.00000,-0.00212,-0.00854,-0.26910,-0.24913,0.00000,0.00000,25.31044,-1.34459,-0.51507
13.14,682,,0.00000,-0.00220,-0.01409,-0.26910,-0.24913,0.00000,0.00000,21.02667,-1.34459,-0.51507
10.39,708,,0.00000,-0.00233,-0.01394,-0.26910,-0.24913,0.00000,0.00000,17.15153,-1.34459,-0.51507
7.96,731,,0.00000,-0.00246,-0.02116,-0.26910,-0.24913,0.00000,0.00000,13.74889,-1.34459,-0.51507
6.27,747,,0.00000,-0.00267,-0.02507,-0.26910,-0.24913,0.00000,0.00000,10.83176,-1.34459,-0.51507
5.00,759,,0.00000,-0.00291,-0.02443,-0.26987,-0.24913,0.00000,0.00000,8.42428,-1.51598,-0.58758
4.36,765,,0.00000,-0.00314,-0.02543,-0.26987,-0.24913,0.00000,0.00000,6.54869,-1.38854,-0.53484
3.41,774,,0.00216,-0.00338,-0.02982,-0.27064,-0.24913,0.00000,0.00000,5.16337,-1.55992,-0.60735
3.31,775,,0.00000,-0.00367,-0.01997,-0.27141,-0.24913,0.00000,0.00000,4.17591,-1.60387,-0.62713
4.57,763,,0.00000,-0.00385,0.00036,-0.27217,-0.24990,-0.07673,0.00000,3.62626,-1.47637,-0.57437
10.92,703,,0.00000,-0.00384,-0.00248,-0.27371,-0.24990,0.00000,0.00000,3.99763,-1.81916,-0.71940
28.37,538,,0.00000,-0.00385,0.00928,-0.27601,-0.24990,0.00000,0.00000,6.76731,-2.07847,-0.83147
35.66,469,,0.00000,-0.00375,0.00967,-0.27754,-0.24990,0.00000,0.00000,13.05346,-2.03892,-0.81828
41.90,410,,-0.00216,-0.00364,0.00975,-0.27908,-0.24990,0.00000,0.00000,21.67699,-2.12681,-0.85783
45.92,372,,0.00000,-0.00353,0.02534,-0.27984,-0.24990,0.00000,0.00000,30.54337,-2.04330,-0.82487
47.50,357,,0.00000,-0.00327,0.01949,-0.27984,-0.24836,0.15340,0.00000,38.18751,-2.25864,-0.91716
47.19,360,,0.00000,-0.00306,0.01669,-0.27984,-0.24836,0.00000,0.00000,43.72817,-2.00376,-0.81169
45.49,376,,0.00000,-0.00288,0.02696,-0.27984,-0.24836,0.00000,0.00000,46.85559,-2.00376,-0.81169
42.74,402,,0.00000,-0.00261,0.01713,-0.27908,-0.24836,0.00000,0.00000,47.70791,-1.83238,-0.73918
39.36,434,,0.00000,-0.00243,-0.00140,-0.27754,-0.24836,0.00000,0.00000,46.67785,-1.61704,-0.64690
35.45,471,,0.00000,-0.00243,0.00340,-0.27601,-0.24836,0.00000,0.00000,44.24286,-1.52915,-0.60735
31.01,513,,0.00000,-0.00239,-0.00762,-0.27524,-0.24836,0.00000,0.00000,40.82933,-1.61264,-0.64030
26.25,558,,0.00000,-0.00246,-0.01432,-0.27447,-0.24913,-0.07668,0.00000,36.74894,-1.39737,-0.54804
21.92,599,,0.00000,-0.00259,-0.00941,-0.27371,-0.24913,0.00000,0.00000,32.26033,-1.48081,-0.58098
18.11,635,,0.00216,-0.00268,-0.01453,-0.27371,-0.24913,0.00000,0.00000,27.65175,-1.60826,-0.63372
13.88,675,,0.00216,-0.00281,-0.01535,-0.27371,-0.24913,0.00000,0.00000,23.14590,-1.60826,-0.63372
10.28,709,,0.00216,-0.00296,-0.01690,-0.27371,-0.24913,0.00000,0.00000,18.82837,-1.60826,-0.63372
